Employeed ID ,Citizen Status,Citizen Country
470588,Citizen of United States,US
378588,Citizen of United States,US
776089,Citizen of United States,US
336999,Citizen of United States,US
823111,Citizen of Eritrea,ER
706284,Citizen of United States,US
698634,Citizen of United States,US
550016,Citizen of United States,US
322993,Citizen of United States,US
201593,Citizen of United States,US
336383,Citizen of United States,US
806152,Citizen of United States,US
918442,Citizen of United States,US
755299,Citizen of United States,US
102025,Citizen of United States,US
134597,Citizen of United States,US
589720,Citizen of United States,US
624092,Citizen of United States,US
375374,Citizen of United States,US
471105,Citizen of United States,US
223539,Citizen of United States,US
253940,Citizen of United States,US
324326,Citizen of United States,US
591847,Citizen of United States,US
400002,Citizen of United States,US
949813,Citizen of United States,US
265929,Citizen of United States,US
629176,Citizen of United States,US
655299,Citizen of United States,US
538446,Citizen of United States,US
856856,Citizen of United States,US
512837,Citizen of United States,US
276152,Citizen of United States,US
888352,Citizen of United States,US
439581,Citizen of United States,US
365853,Citizen of United States,US
628885,Citizen of United States,US
574207,Citizen of United States,US
231764,Citizen of United States,US
408955,Citizen of United States,US
321406,Citizen of United States,US
470164,Citizen of United States,US
836004,Citizen of United States,US
772101,Citizen of United States,US
350776,Citizen of United States,US
230643,Citizen of United States,US
230903,Citizen of United States,US
372207,Citizen of United States,US
179162,Citizen of United States,US
538335,Citizen of United States,US
163834,Citizen of United States,US
834637,Citizen of United States,US
202828,Citizen of United States,US
236442,Citizen of United States,US
490291,Citizen of United States,US
500699,Citizen of United States,US
464632,Citizen of United States,US
685977,Citizen of United States,US
295691,Citizen of United States,US
943932,Citizen of United States,US
263349,Citizen of United States,US
987536,Citizen of United States,US
616854,Citizen of United States,US
496570,Citizen of United States,US
838024,Citizen of United States,US
779905,Citizen of United States,US
445555,Citizen of United States,US
465683,Citizen of United States,US
997652,Citizen of United States,US
608819,Citizen of Sweden,SE
762843,Citizen of United States,US
187192,Citizen of United States,US
463435,Citizen of United States,US
461993,Citizen of United States,US
726141,Citizen of Sweden,SE
617540,Citizen of United States,US
863478,Citizen of United States,US
895991,Citizen of Costa Rica,CR
555692,Citizen of United States,US
409617,Citizen of United States,US
991552,Citizen of United States,US
968184,Citizen of United States,US
175720,Citizen of United States,US
971424,Citizen of United States,US
598906,Citizen of United States,US
416802,Citizen of United States,US
183129,Citizen of United States,US
974060,Citizen of United States,US
828525,Citizen of United States,US
920035,Citizen of United States,US
471723,Citizen of United States,US
368409,Citizen of United States,US
994821,Citizen of United States,US
113927,Citizen of United States,US
867477,Citizen of United States,US
797184,Citizen of United States,US
519899,Citizen of United States,US
946380,Citizen of United States,US
702278,Citizen of United States,US
378372,Citizen of United States,US
101342,Citizen of United States,US
277294,Citizen of United States,US
119759,Citizen of United States,US
158447,Citizen of United States,US
159312,Citizen of United States,US
904446,Citizen of United States,US
256760,Citizen of United States,US
982041,Citizen of United States,US
260664,Citizen of United States,US
506262,Citizen of United States,US
266953,Citizen of United States,US
882274,Citizen of United States,US
572500,Citizen of United States,US
818367,Citizen of United States,US
111359,Citizen of United States,US
511658,Citizen of United States,US
405211,Citizen of United States,US
375506,Citizen of United States,US
518964,Citizen of United States,US
640473,Citizen of United States,US
364748,Citizen of United States,US
948814,Citizen of United States,US
343411,Citizen of United States,US
159425,Citizen of United States,US
651849,Citizen of United States,US
672053,Citizen of United States,US
853334,Citizen of United States,US
178009,Citizen of United States,US
312323,Citizen of United States,US
527235,Citizen of United States,US
263304,Citizen of United States,US
434370,Citizen of United States,US
936483,Citizen of United States,US
335179,Citizen of United States,US
864887,Citizen of United States,US
415195,Citizen of United States,US
670000,Citizen of United States,US
714519,Citizen of United States,US
993958,Citizen of United States,US
948028,Citizen of United States,US
967398,Citizen of United States,US
864198,Citizen of United States,US
766301,Citizen of United States,US
417319,Citizen of United States,US
374035,Citizen of United States,US
522148,Citizen of United States,US
141208,Citizen of United States,US
416494,Citizen of United States,US
218450,Citizen of United States,US
187044,Citizen of United States,US
370138,Citizen of United States,US
792606,Citizen of United States,US
226615,Citizen of United States,US
248505,Citizen of United States,US
148184,Citizen of United States,US
550967,Citizen of United States,US
107442,Citizen of United States,US
431045,Citizen of United States,US
130462,Citizen of United States,US
292746,Citizen of United States,US
263277,Citizen of United States,US
703292,Citizen of United States,US
141939,Citizen of United States,US
569158,Citizen of United States,US
922908,Citizen of United States,US
470509,Citizen of United States,US
229198,Citizen of United States,US
805427,Citizen of United States,US
951647,Citizen of United States,US
150732,Citizen of United States,US
879410,Citizen of United States,US
185619,Citizen of United States,US
983379,Citizen of United States,US
898696,Citizen of United States,US
220371,Citizen of United States,US
764531,Citizen of United States,US
841831,Citizen of United States,US
561916,Citizen of United States,US
413314,Citizen of United States,US
966995,Citizen of United States,US
156134,Citizen of United States,US
670077,Citizen of United States,US
798923,Citizen of Costa Rica,CR
185164,Citizen of United States,US
286672,Citizen of United States,US
116584,Citizen of United States,US
447856,Citizen of United States,US
200032,Citizen of United States,US
286769,Citizen of United States,US
404096,Citizen of United States,US
354833,Citizen of United States,US
387543,Citizen of United States,US
930861,Citizen of United States,US
968399,Citizen of United States,US
517598,Citizen of United States,US
288230,Citizen of United States,US
869541,Citizen of United States,US
537855,Citizen of United States,US
710999,Citizen of United States,US
888983,Citizen of United States,US
616098,Citizen of United States,US
200579,Citizen of United States,US
844110,Citizen of United States,US
108490,Citizen of United States,US
929315,Citizen of Sweden,SE
157006,Citizen of United States,US
746337,Citizen of United States,US
166171,Citizen of United States,US
339398,Citizen of United States,US
745752,Citizen of United States,US
822629,Citizen of United States,US
821725,Citizen of United States,US
537162,Citizen of United States,US
211377,Citizen of United States,US
630989,Citizen of United States,US
963284,Citizen of United States,US
159390,Citizen of United States,US
249178,Citizen of United States,US
785903,Citizen of United States,US
725782,Citizen of United States,US
485667,Citizen of United States,US
969190,Citizen of United States,US
483376,Citizen of United States,US
743498,Citizen of United States,US
118298,Citizen of United States,US
582052,Citizen of United States,US
412223,Citizen of United States,US
816728,Citizen of United States,US
305539,Citizen of United States,US
